,0
6373,True
6374,True
6375,True
6376,True
6377,True
6378,True
6379,True
6380,True
6381,True
6382,True
6383,True
6384,True
6385,True
6386,True
6387,True
6388,True
6389,True
6390,True
6391,True
6392,True
6393,True
6394,True
6395,True
6396,True
6397,True
6398,True
6399,True
6400,True
6401,True
6402,True
6403,True
6404,True
6405,True
6406,True
6407,True
6408,True
6409,True
6410,True
6411,True
6412,True
6413,True
6414,True
6415,True
6416,True
6417,True
6418,True
6419,True
6420,True
6421,True
6422,True
6423,True
6424,True
6425,True
6426,True
6427,True
6428,True
6429,True
6430,True
6431,True
6432,True
6433,True
6434,True
6435,True
6436,True
6437,True
6438,True
6439,True
6440,True
6441,True
6442,True
6443,True
6444,True
6445,True
6446,False
6447,False
6448,False
6449,False
6450,False
6451,False
6452,False
6453,False
6454,False
6455,False
6456,False
6457,False
6458,False
6459,False
6460,False
6461,False
6462,False
6463,False
6464,False
6465,False
6466,False
6467,False
6468,False
6469,False
6470,False
6471,False
6472,False
6473,False
6474,False
6475,False
6476,False
6477,False
6478,False
6479,False
6480,False
6481,False
6482,False
6483,False
6484,False
6485,False
6486,False
6487,False
6488,False
6489,False
6490,False
6491,False
6492,False
6493,False
6494,False
6495,False
6496,False
6497,False
6498,False
6499,False
6500,True
6501,False
6502,False
6503,True
6504,True
6505,True
6506,True
6507,True
6508,False
6509,False
6510,True
6511,True
6512,False
6513,True
6514,True
6515,True
6516,True
6517,True
6518,True
6519,True
6520,True
6521,True
6522,True
6523,True
6524,True
6525,True
6526,True
6527,True
6528,True
6529,True
6530,True
6531,True
6532,True
6533,True
6534,True
6535,True
6536,True
6537,True
6538,True
6539,True
6540,True
6541,True
6542,False
6543,True
6544,True
6545,True
6546,True
6547,True
6548,True
6549,True
6550,True
6551,True
6552,True
6553,True
6554,True
6555,True
6556,True
6557,True
6558,True
6559,True
6560,True
6561,True
6562,True
6563,False
6564,False
6565,False
6566,False
6567,False
6568,False
6569,False
6570,False
6571,False
6572,False
6573,False
6574,False
6575,False
6576,False
6577,False
6578,False
6579,False
6580,True
6581,False
6582,False
6583,True
6584,True
6585,True
6586,True
6587,True
6588,True
6589,True
6590,True
6591,True
6592,True
6593,True
6594,True
6595,True
6596,True
6597,True
6598,True
6599,True
6600,True
6601,True
6602,True
6603,True
6604,True
6605,True
6606,True
6607,True
6608,True
6609,True
6610,True
6611,True
6612,True
6613,True
6614,True
6615,True
6616,True
6617,True
6618,True
6619,True
6620,True
6621,True
6622,True
6623,True
6624,True
6625,True
6626,True
6627,True
6628,True
6629,True
6630,True
6631,True
6632,True
6633,True
6634,True
6635,True
6636,True
6637,True
6638,True
6639,True
6640,True
6641,True
6642,True
6643,True
6644,True
6645,True
6646,True
6647,True
6648,True
6649,True
6650,True
6651,True
6652,True
6653,True
6654,True
6655,True
6656,True
6657,True
6658,True
6659,True
6660,True
6661,True
6662,True
6663,True
6664,True
6665,True
6666,True
6667,True
6668,True
6669,True
6670,True
6671,True
6672,True
6673,True
6674,True
6675,True
6676,True
6677,True
6678,True
6679,True
6680,True
6681,True
6682,True
6683,True
6684,True
6685,True
6686,True
6687,True
6688,True
6689,True
6690,True
6691,True
6692,True
6693,True
6694,True
6695,True
6696,True
6697,True
6698,True
6699,True
6700,True
6701,True
6702,True
6703,True
6704,True
6705,True
6706,True
6707,True
6708,True
6709,True
6710,False
6711,True
6712,True
6713,True
6714,True
6715,True
6716,True
6717,True
6718,False
6719,False
6720,True
6721,True
6722,True
6723,True
6724,True
6725,True
6726,True
6727,True
6728,True
6729,True
6730,True
6731,True
6732,True
6733,True
6734,True
6735,True
6736,True
6737,True
6738,True
6739,True
6740,True
6741,False
6742,False
6743,False
6744,False
6745,False
6746,False
6747,False
6748,False
6749,False
6750,False
6751,False
6752,False
6753,False
6754,False
6755,False
6756,False
6757,False
6758,False
6759,False
6760,False
6761,False
6762,False
6763,False
6764,False
6765,False
6766,False
6767,False
6768,False
6769,False
6770,False
6771,False
6772,False
6773,False
6774,False
6775,False
6776,False
6777,False
6778,False
6779,False
6780,False
6781,False
6782,False
6783,False
6784,False
6785,False
6786,False
6787,False
6788,False
6789,False
6790,False
6791,False
6792,False
6793,False
6794,False
6795,False
6796,False
6797,False
6798,False
6799,False
6800,False
6801,False
6802,False
6803,False
6804,False
6805,False
6806,False
6807,False
6808,False
6809,False
6810,False
6811,False
6812,False
6813,False
6814,False
6815,False
6816,False
6817,False
6818,False
6819,False
6820,False
6821,False
6822,False
6823,False
6824,False
6825,False
6826,False
6827,False
6828,False
6829,False
6830,False
6831,False
6832,False
6833,False
6834,False
6835,False
6836,False
6837,False
6838,False
6839,False
6840,False
6841,False
6842,True
6843,True
6844,True
6845,True
6846,True
6847,True
6848,True
6849,True
6850,True
6851,True
6852,True
6853,True
6854,True
6855,True
6856,True
6857,True
6858,True
6859,True
6860,True
6861,True
6862,True
6863,True
6864,True
6865,True
6866,True
6867,True
6868,True
6869,True
6870,True
6871,True
6872,True
6873,True
6874,True
6875,True
6876,True
6877,True
6878,True
6879,True
6880,True
6881,True
6882,True
6883,True
6884,True
6885,True
6886,True
6887,True
6888,True
6889,True
6890,True
6891,True
6892,True
6893,True
6894,True
6895,True
6896,True
6897,True
6898,True
6899,True
6900,True
6901,True
6902,False
6903,True
6904,True
6905,True
6906,False
6907,False
6908,False
6909,True
6910,True
6911,True
6912,False
6913,False
6914,False
6915,False
6916,False
6917,False
6918,False
6919,False
6920,False
6921,False
6922,False
6923,False
6924,False
6925,False
6926,False
6927,False
6928,False
6929,False
6930,False
6931,False
6932,False
6933,False
6934,False
6935,False
6936,False
6937,False
6938,False
6939,False
6940,False
6941,False
6942,False
6943,False
6944,False
6945,False
6946,False
6947,False
6948,False
6949,False
6950,False
6951,False
6952,False
6953,False
6954,False
6955,False
6956,False
6957,False
6958,False
6959,False
6960,False
6961,False
6962,False
6963,False
6964,False
6965,False
6966,False
6967,False
6968,False
6969,False
6970,False
6971,False
6972,False
6973,False
6974,False
6975,False
6976,False
6977,False
6978,False
6979,False
6980,False
6981,False
6982,False
6983,False
6984,False
6985,False
6986,False
6987,False
6988,False
6989,False
6990,False
6991,False
6992,False
6993,False
6994,False
6995,False
6996,False
6997,False
6998,False
6999,False
7000,False
7001,False
7002,False
7003,False
7004,False
7005,False
7006,False
7007,False
7008,False
7009,False
7010,False
7011,False
7012,False
7013,False
7014,False
7015,False
7016,False
7017,False
7018,False
7019,False
7020,False
7021,False
7022,False
7023,False
7024,False
7025,False
7026,False
7027,False
7028,False
7029,False
7030,False
7031,False
7032,False
7033,False
7034,False
7035,False
7036,False
7037,False
7038,False
7039,False
7040,False
7041,False
7042,False
7043,False
7044,False
7045,False
7046,False
7047,False
7048,False
7049,False
7050,False
7051,False
7052,False
7053,False
7054,False
7055,False
7056,False
7057,False
7058,False
7059,False
7060,False
7061,False
7062,False
7063,False
7064,False
7065,False
7066,True
7067,True
7068,True
7069,True
7070,True
7071,True
7072,False
7073,False
7074,False
7075,False
7076,False
7077,False
7078,False
7079,False
7080,True
7081,True
7082,True
7083,True
7084,True
7085,True
7086,True
7087,True
7088,True
7089,True
7090,True
7091,True
7092,True
7093,True
7094,True
7095,True
7096,True
7097,True
7098,True
7099,True
7100,True
7101,True
7102,True
7103,True
7104,True
7105,True
7106,True
7107,True
7108,True
7109,True
7110,True
7111,True
7112,True
7113,True
7114,True
7115,True
7116,True
7117,True
7118,True
7119,True
7120,True
7121,True
7122,True
7123,True
7124,True
7125,True
7126,True
7127,True
7128,True
7129,True
7130,True
7131,True
7132,True
7133,True
7134,True
7135,True
7136,True
7137,True
7138,True
7139,True
7140,True
7141,True
7142,True
7143,True
7144,True
7145,True
7146,True
7147,True
7148,True
7149,True
7150,True
7151,True
7152,True
7153,True
7154,True
7155,True
7156,True
7157,True
7158,True
7159,True
7160,True
7161,True
7162,True
7163,True
7164,True
7165,True
7166,True
7167,True
7168,True
7169,True
7170,True
7171,True
7172,True
7173,True
7174,True
7175,True
7176,True
7177,True
7178,True
7179,True
7180,True
7181,True
7182,True
7183,True
7184,True
7185,True
7186,True
7187,True
7188,True
7189,True
7190,True
7191,True
7192,True
7193,True
7194,True
7195,True
7196,True
7197,True
7198,True
7199,True
7200,True
7201,True
7202,True
7203,True
7204,True
7205,True
7206,True
7207,True
7208,True
7209,True
7210,True
7211,True
7212,True
7213,True
7214,True
7215,True
7216,True
7217,True
7218,True
7219,True
7220,True
7221,True
7222,True
7223,True
7224,True
7225,True
7226,True
7227,True
7228,True
7229,True
7230,True
7231,True
7232,True
7233,True
7234,True
7235,True
7236,True
7237,True
7238,True
7239,True
7240,True
7241,True
7242,True
7243,True
7244,True
7245,True
7246,True
7247,True
7248,True
7249,True
7250,True
7251,True
7252,True
7253,True
7254,True
7255,True
7256,True
7257,True
7258,True
7259,True
7260,True
7261,True
7262,True
7263,True
7264,True
7265,True
7266,True
7267,True
7268,True
7269,True
7270,True
7271,True
7272,True
7273,True
7274,True
7275,True
7276,True
7277,True
7278,True
7279,True
7280,True
7281,True
7282,True
7283,True
7284,True
7285,True
7286,True
7287,True
7288,True
7289,True
7290,True
7291,True
7292,True
7293,True
7294,True
7295,True
7296,True
7297,True
7298,True
7299,True
7300,True
7301,True
7302,True
7303,True
7304,True
7305,True
7306,True
7307,True
7308,True
7309,True
7310,True
7311,True
7312,True
7313,True
7314,True
7315,True
7316,True
7317,True
7318,True
7319,True
7320,True
7321,True
7322,True
7323,True
7324,True
7325,True
7326,True
7327,True
7328,True
7329,True
7330,True
7331,True
7332,True
7333,True
7334,True
7335,True
7336,True
7337,True
7338,True
7339,True
7340,True
7341,True
7342,True
7343,True
7344,True
7345,True
7346,True
7347,True
7348,True
7349,True
7350,True
7351,True
7352,True
7353,True
7354,True
7355,True
7356,True
7357,True
7358,True
7359,True
7360,True
7361,True
7362,True
7363,True
7364,True
7365,True
7366,True
7367,True
7368,True
7369,True
7370,True
7371,True
7372,True
7373,True
7374,True
7375,True
7376,True
7377,True
7378,True
7379,True
7380,True
7381,True
7382,True
7383,True
7384,True
7385,True
7386,True
7387,True
7388,True
7389,True
7390,True
7391,True
7392,True
7393,True
7394,True
7395,True
7396,True
7397,True
7398,True
7399,True
7400,True
7401,True
7402,True
7403,True
7404,True
7405,True
7406,True
7407,True
7408,True
7409,True
7410,True
7411,True
7412,True
7413,True
7414,True
7415,True
7416,True
7417,True
7418,True
7419,True
7420,True
7421,True
7422,True
7423,True
7424,True
7425,True
7426,True
7427,True
7428,True
7429,True
7430,True
7431,True
7432,True
7433,True
7434,True
7435,True
7436,True
7437,True
7438,True
7439,True
7440,True
7441,True
7442,True
7443,True
7444,True
7445,True
7446,True
7447,True
7448,True
7449,True
7450,True
7451,True
7452,True
7453,True
7454,True
7455,True
7456,True
7457,True
7458,True
7459,True
7460,True
7461,True
7462,True
7463,True
7464,True
7465,True
7466,True
7467,True
7468,True
7469,True
7470,True
7471,True
7472,True
7473,True
7474,True
7475,True
7476,True
7477,True
7478,True
7479,True
7480,True
7481,True
7482,True
7483,True
7484,True
7485,True
7486,True
7487,True
7488,True
7489,True
7490,True
7491,True
7492,True
7493,True
7494,True
7495,True
7496,True
7497,True
7498,True
7499,True
7500,True
7501,True
7502,True
7503,True
7504,True
7505,True
7506,True
7507,True
7508,True
7509,True
7510,True
7511,True
7512,True
7513,True
7514,True
7515,True
7516,True
7517,True
7518,True
7519,True
7520,True
7521,True
7522,True
7523,True
7524,True
7525,True
7526,True
7527,True
7528,True
7529,True
7530,True
7531,True
7532,True
7533,True
7534,True
7535,True
7536,True
7537,True
7538,True
7539,True
7540,True
7541,True
7542,True
7543,True
7544,True
7545,True
7546,True
7547,True
7548,True
7549,True
7550,True
7551,True
7552,True
7553,True
7554,True
7555,True
7556,True
7557,True
7558,True
7559,True
7560,True
7561,True
7562,True
7563,True
7564,True
7565,True
7566,True
7567,True
7568,True
7569,True
7570,True
7571,True
7572,True
7573,True
7574,True
7575,True
7576,True
7577,True
7578,True
7579,True
7580,True
7581,True
7582,True
7583,True
7584,True
7585,True
7586,True
7587,True
7588,True
7589,True
7590,True
7591,True
7592,True
7593,True
7594,True
7595,True
7596,True
7597,True
7598,True
7599,True
7600,True
7601,True
7602,True
7603,True
7604,True
7605,True
7606,True
7607,True
7608,True
7609,True
7610,True
7611,True
7612,True
7613,True
7614,True
7615,True
7616,True
7617,True
7618,True
7619,True
7620,True
7621,True
7622,True
7623,True
7624,True
7625,True
7626,True
7627,True
7628,True
7629,True
7630,True
7631,True
7632,True
7633,True
7634,True
7635,True
7636,True
7637,True
7638,True
7639,True
7640,True
7641,True
7642,True
7643,True
7644,True
7645,True
7646,True
7647,True
7648,True
7649,True
7650,True
7651,True
7652,True
7653,True
7654,True
7655,True
7656,True
7657,True
7658,True
7659,True
7660,True
7661,True
7662,True
7663,True
7664,True
7665,True
7666,True
7667,True
7668,True
7669,True
7670,True
7671,True
7672,True
7673,True
7674,True
7675,True
7676,True
7677,True
7678,True
7679,True
7680,True
7681,True
7682,True
7683,True
7684,True
7685,True
7686,True
7687,True
7688,True
7689,True
7690,True
7691,True
7692,True
7693,True
7694,True
7695,True
7696,True
7697,True
7698,True
7699,True
7700,True
7701,True
7702,True
7703,True
7704,True
7705,True
7706,True
7707,True
7708,True
7709,True
7710,True
7711,True
7712,True
7713,True
7714,True
7715,True
7716,True
7717,True
7718,True
7719,True
7720,True
7721,True
7722,True
7723,True
7724,True
7725,True
7726,True
7727,True
7728,True
7729,True
7730,True
7731,True
7732,True
7733,True
7734,True
7735,True
7736,True
7737,True
7738,True
7739,True
7740,True
7741,True
7742,True
7743,True
7744,True
7745,True
7746,True
7747,True
7748,True
7749,True
7750,True
7751,True
7752,True
7753,True
7754,True
7755,True
7756,True
7757,True
7758,True
7759,True
7760,True
7761,True
7762,True
7763,True
7764,True
7765,True
7766,True
7767,True
7768,True
7769,True
7770,True
7771,True
7772,True
7773,True
7774,True
7775,True
7776,True
7777,True
7778,True
7779,True
7780,True
7781,True
7782,True
7783,True
7784,False
7785,False
7786,False
7787,False
7788,False
7789,False
7790,False
7791,False
7792,False
7793,False
7794,False
7795,False
7796,False
7797,False
7798,False
7799,False
7800,False
7801,False
7802,False
7803,False
7804,False
7805,False
7806,False
7807,False
7808,False
7809,False
7810,False
7811,False
7812,False
7813,False
7814,False
7815,False
7816,False
7817,False
7818,False
7819,False
7820,False
7821,False
7822,False
7823,False
7824,False
7825,False
7826,False
7827,False
7828,False
7829,False
7830,False
7831,False
7832,False
7833,False
7834,False
7835,False
7836,False
7837,False
7838,False
7839,False
7840,False
7841,False
7842,False
7843,False
7844,False
7845,False
7846,False
7847,False
7848,False
7849,False
7850,False
7851,False
7852,False
7853,False
7854,False
7855,False
7856,False
7857,False
7858,False
7859,False
7860,False
7861,False
7862,False
7863,False
7864,False
7865,False
7866,False
7867,False
7868,False
7869,False
7870,False
7871,False
7872,False
7873,False
7874,False
7875,False
7876,False
7877,False
7878,False
7879,False
7880,False
7881,False
7882,False
7883,False
7884,False
7885,False
7886,False
7887,False
7888,False
7889,False
7890,False
7891,False
7892,False
7893,False
7894,False
7895,False
7896,False
7897,False
7898,False
7899,False
7900,False
7901,False
7902,False
7903,False
7904,False
7905,False
7906,False
7907,False
7908,False
7909,False
7910,False
7911,False
7912,False
7913,False
7914,False
7915,False
7916,False
7917,False
7918,False
7919,False
7920,False
7921,False
7922,False
7923,False
7924,False
7925,False
7926,False
7927,False
7928,False
7929,False
7930,False
7931,False
7932,False
7933,False
7934,False
7935,False
7936,False
7937,False
7938,False
7939,False
7940,False
7941,False
7942,False
7943,False
7944,False
7945,False
7946,False
7947,False
7948,False
7949,False
7950,False
7951,False
7952,False
7953,False
7954,False
7955,False
7956,False
7957,False
7958,False
7959,False
7960,False
7961,False
7962,False
7963,False
7964,False
7965,False
7966,False
7967,False
7968,False
7969,True
7970,False
7971,False
7972,False
7973,False
7974,False
7975,False
7976,False
7977,False
7978,False
7979,False
7980,False
7981,False
7982,False
7983,False
7984,False
7985,False
7986,False
7987,False
7988,False
7989,False
7990,False
7991,False
7992,False
7993,False
7994,False
7995,False
7996,False
7997,False
7998,False
7999,False
8000,False
8001,False
8002,False
8003,False
8004,False
8005,False
8006,False
8007,False
8008,False
8009,False
8010,False
8011,False
8012,False
8013,False
8014,False
8015,False
8016,False
8017,False
8018,False
8019,False
8020,False
8021,False
8022,False
8023,False
8024,False
8025,False
8026,False
8027,False
8028,False
8029,False
8030,False
8031,False
8032,False
8033,False
8034,False
8035,False
8036,False
8037,False
8038,False
8039,False
8040,False
8041,False
8042,False
8043,False
8044,False
8045,False
8046,False
8047,False
8048,False
8049,False
8050,False
8051,False
8052,False
8053,False
8054,False
8055,False
8056,False
8057,False
8058,False
8059,False
8060,False
8061,False
8062,False
8063,False
8064,False
8065,False
8066,True
8067,True
8068,True
8069,True
8070,True
8071,True
8072,True
8073,True
8074,True
8075,True
8076,True
8077,True
8078,True
8079,True
8080,True
8081,True
8082,True
8083,True
8084,True
8085,True
8086,True
8087,True
8088,True
8089,False
8090,False
8091,False
8092,True
8093,False
8094,False
8095,False
8096,False
8097,False
8098,False
8099,True
8100,True
8101,True
8102,True
8103,False
8104,False
8105,False
8106,False
8107,False
8108,False
8109,False
8110,True
8111,True
8112,False
8113,False
8114,False
8115,False
8116,True
8117,False
8118,False
8119,False
8120,True
8121,True
8122,True
8123,False
8124,False
8125,False
8126,False
8127,False
8128,False
8129,False
8130,False
8131,False
8132,False
8133,False
8134,False
8135,False
8136,False
8137,False
8138,False
8139,False
8140,False
8141,False
8142,True
8143,True
8144,True
8145,True
8146,True
8147,True
8148,True
8149,True
8150,True
8151,True
8152,True
8153,True
8154,True
8155,True
8156,True
8157,True
8158,True
8159,True
8160,True
8161,True
8162,True
8163,True
8164,True
8165,True
8166,True
8167,True
8168,True
8169,True
8170,True
8171,True
8172,True
8173,True
8174,True
8175,True
8176,True
8177,True
8178,True
8179,True
8180,True
8181,True
8182,True
8183,True
8184,False
8185,False
8186,False
8187,False
8188,False
8189,False
8190,False
8191,False
8192,False
8193,False
8194,False
8195,False
8196,False
8197,False
8198,False
8199,False
8200,False
8201,False
8202,False
8203,False
8204,False
8205,False
8206,False
8207,False
8208,False
8209,False
8210,False
8211,False
8212,False
8213,False
8214,False
8215,False
8216,False
8217,False
8218,False
8219,False
8220,False
8221,False
8222,False
8223,False
8224,False
8225,False
8226,False
8227,False
8228,False
8229,False
8230,False
8231,False
8232,False
8233,False
8234,False
8235,False
8236,False
8237,False
8238,False
8239,False
8240,False
8241,False
8242,False
8243,False
8244,False
8245,False
8246,False
8247,False
8248,False
8249,False
8250,False
8251,False
8252,False
8253,False
8254,False
8255,False
8256,False
8257,False
8258,False
8259,False
8260,False
8261,False
8262,False
8263,False
8264,False
8265,False
8266,False
8267,False
8268,False
8269,False
8270,False
8271,False
8272,False
8273,False
8274,False
8275,False
8276,False
8277,False
8278,False
8279,False
8280,False
8281,False
8282,False
8283,False
8284,False
8285,False
8286,False
8287,False
8288,False
8289,False
8290,False
8291,False
8292,False
8293,False
8294,False
8295,False
8296,False
8297,False
8298,False
8299,False
8300,False
8301,False
8302,False
8303,False
8304,False
8305,False
8306,False
8307,False
8308,False
8309,False
8310,False
8311,False
8312,False
8313,False
8314,False
8315,False
8316,False
8317,False
8318,False
8319,False
8320,False
8321,False
8322,False
8323,False
8324,False
8325,False
8326,False
8327,False
8328,False
8329,False
8330,False
8331,False
8332,False
8333,False
8334,False
8335,False
8336,False
8337,False
8338,False
8339,False
8340,False
8341,False
8342,False
8343,False
8344,False
8345,False
8346,False
8347,False
8348,False
8349,False
8350,False
8351,False
8352,False
8353,False
8354,False
8355,False
8356,False
8357,False
8358,False
8359,False
8360,False
8361,False
8362,False
8363,False
8364,False
8365,False
8366,False
8367,False
8368,False
8369,False
8370,False
8371,False
8372,False
8373,False
8374,False
8375,False
8376,False
8377,False
8378,False
8379,False
8380,False
8381,False
8382,False
8383,False
8384,False
8385,False
8386,False
8387,False
8388,False
8389,False
8390,False
8391,False
8392,False
8393,False
8394,False
8395,False
8396,False
8397,False
8398,False
8399,False
8400,False
8401,False
8402,False
8403,False
8404,False
8405,False
8406,False
8407,False
8408,False
8409,False
8410,False
8411,False
8412,False
8413,False
8414,False
8415,False
8416,False
8417,False
8418,False
8419,False
8420,False
8421,False
8422,False
8423,False
8424,False
8425,False
8426,False
8427,False
8428,False
8429,False
8430,False
8431,False
8432,False
8433,False
8434,False
8435,False
8436,False
8437,False
8438,False
8439,False
8440,False
8441,False
8442,False
8443,False
8444,False
8445,False
8446,False
8447,False
8448,False
8449,False
8450,False
8451,False
8452,False
8453,False
8454,False
8455,False
8456,False
8457,False
8458,False
8459,False
8460,False
8461,False
8462,False
8463,False
8464,False
8465,False
8466,False
8467,False
8468,False
8469,False
8470,False
8471,False
8472,False
8473,False
8474,False
8475,False
8476,False
8477,False
8478,False
8479,False
8480,False
8481,False
8482,False
8483,False
8484,False
8485,False
8486,False
8487,False
8488,False
8489,False
8490,False
8491,False
8492,False
8493,False
8494,False
8495,False
8496,False
8497,False
8498,False
8499,False
8500,False
8501,False
8502,False
8503,False
8504,False
8505,False
8506,False
8507,False
8508,False
8509,False
8510,False
8511,False
8512,False
8513,False
8514,False
8515,False
8516,False
8517,False
8518,False
8519,False
8520,False
8521,False
8522,False
8523,False
8524,False
8525,False
8526,False
8527,False
8528,False
8529,False
8530,False
8531,False
8532,False
8533,False
8534,False
8535,False
8536,False
8537,False
8538,False
8539,False
8540,False
8541,False
8542,False
8543,False
8544,False
8545,False
8546,False
8547,False
8548,False
8549,False
8550,False
8551,False
8552,False
8553,False
8554,False
8555,False
8556,False
8557,False
8558,False
8559,False
8560,False
8561,False
8562,False
8563,False
8564,False
8565,False
8566,False
8567,False
8568,False
8569,False
8570,False
8571,False
8572,False
8573,False
8574,False
8575,False
8576,False
8577,False
8578,False
8579,False
8580,False
8581,False
8582,False
8583,False
8584,False
8585,False
8586,False
8587,False
8588,False
8589,False
8590,False
8591,False
8592,False
8593,False
8594,False
8595,False
8596,False
8597,False
8598,False
8599,False
8600,False
8601,False
8602,False
8603,False
8604,False
8605,False
8606,False
8607,False
8608,False
8609,False
8610,False
8611,False
8612,False
8613,False
8614,False
8615,False
8616,False
8617,False
8618,False
8619,False
8620,False
8621,False
8622,False
8623,False
8624,False
8625,False
8626,False
8627,False
8628,False
8629,False
8630,False
8631,False
8632,False
8633,False
8634,False
8635,False
8636,False
8637,False
8638,False
8639,False
8640,False
8641,False
8642,False
8643,False
8644,False
8645,False
8646,False
8647,False
8648,False
8649,False
8650,False
8651,False
8652,False
8653,False
8654,False
8655,False
8656,False
8657,False
8658,False
8659,False
8660,False
8661,False
8662,False
8663,False
8664,False
8665,False
8666,False
8667,False
8668,False
8669,False
8670,False
8671,False
8672,False
8673,False
8674,False
8675,False
8676,False
8677,False
8678,False
8679,False
8680,False
8681,False
8682,False
8683,False
8684,False
8685,False
8686,False
8687,False
8688,False
8689,False
8690,False
8691,False
8692,False
8693,False
8694,False
8695,False
8696,False
8697,False
8698,False
8699,False
8700,False
8701,False
8702,False
8703,False
8704,False
8705,False
8706,False
8707,False
8708,False
8709,False
8710,False
8711,False
8712,False
8713,False
8714,False
8715,False
8716,False
8717,False
8718,False
8719,False
8720,False
8721,False
8722,False
8723,False
8724,False
8725,False
8726,False
8727,False
8728,False
8729,False
8730,False
8731,False
8732,False
8733,False
8734,False
8735,False
8736,False
8737,False
8738,False
8739,False
8740,False
8741,False
8742,False
8743,False
8744,False
8745,False
8746,False
8747,False
8748,False
8749,False
8750,False
8751,False
8752,False
8753,False
8754,False
8755,False
8756,False
8757,False
8758,False
8759,False
8760,False
8761,False
8762,False
8763,False
8764,False
8765,False
8766,False
8767,False
8768,False
8769,False
8770,False
8771,False
8772,False
8773,False
8774,False
8775,False
8776,False
8777,False
8778,False
8779,False
8780,False
8781,False
8782,False
8783,False
8784,False
8785,False
8786,False
8787,False
8788,False
8789,False
8790,False
8791,False
8792,False
8793,False
8794,False
8795,False
8796,False
8797,False
8798,False
8799,False
8800,False
8801,False
8802,False
8803,False
8804,False
8805,False
8806,False
8807,False
8808,False
8809,False
8810,False
8811,False
8812,False
8813,False
8814,False
8815,False
8816,False
8817,False
8818,False
8819,True
8820,False
8821,False
8822,False
8823,False
8824,False
8825,False
8826,False
8827,False
8828,False
8829,True
8830,True
8831,False
8832,False
8833,False
8834,False
8835,False
8836,False
8837,False
8838,False
8839,False
8840,False
8841,False
8842,False
8843,False
8844,False
8845,False
8846,False
8847,False
8848,False
8849,False
8850,False
8851,False
8852,False
8853,False
8854,True
8855,True
8856,True
8857,True
8858,True
8859,True
8860,True
8861,True
8862,True
8863,True
8864,True
8865,True
8866,True
8867,True
8868,True
8869,True
8870,True
8871,True
8872,True
8873,True
8874,True
8875,True
8876,True
8877,True
8878,True
8879,True
8880,True
8881,True
8882,True
8883,True
8884,True
8885,True
8886,True
8887,True
8888,True
8889,True
8890,True
8891,True
8892,True
8893,True
8894,True
8895,True
8896,True
8897,True
8898,True
8899,True
8900,True
8901,True
8902,True
8903,True
8904,True
8905,True
8906,True
8907,True
8908,True
8909,True
8910,True
8911,True
8912,True
8913,True
8914,True
8915,True
8916,True
8917,True
8918,True
8919,True
8920,True
8921,True
8922,True
8923,True
8924,True
8925,True
8926,True
8927,True
8928,True
8929,True
8930,True
8931,True
8932,True
8933,True
8934,True
8935,True
8936,True
8937,True
8938,True
8939,True
8940,True
8941,True
8942,True
8943,True
8944,True
8945,True
8946,True
8947,True
8948,True
8949,True
8950,True
8951,True
8952,True
8953,True
8954,True
8955,True
8956,True
8957,True
8958,True
8959,True
8960,True
8961,True
8962,True
8963,True
8964,True
8965,True
8966,True
8967,True
8968,True
8969,True
8970,True
8971,True
8972,True
8973,True
8974,True
8975,True
8976,True
8977,True
8978,True
8979,True
8980,True
8981,True
8982,True
8983,True
8984,True
8985,True
8986,True
8987,True
8988,True
8989,True
8990,True
8991,True
8992,True
8993,True
8994,True
8995,True
8996,True
8997,True
8998,True
8999,True
9000,True
9001,True
9002,False
9003,False
9004,False
9005,False
9006,False
9007,False
9008,False
9009,False
9010,False
9011,False
9012,False
9013,False
9014,False
9015,False
9016,False
9017,False
9018,False
9019,False
9020,False
9021,False
9022,False
9023,False
9024,False
9025,False
9026,False
9027,False
9028,False
9029,False
9030,False
9031,False
9032,False
9033,False
9034,False
9035,False
9036,True
9037,True
9038,True
9039,True
9040,True
9041,True
9042,True
9043,True
9044,True
9045,True
9046,True
9047,True
9048,True
9049,True
9050,True
9051,True
9052,True
9053,True
9054,True
9055,True
9056,True
9057,False
9058,False
9059,False
9060,False
9061,False
9062,False
9063,False
9064,False
9065,False
9066,True
9067,False
9068,False
9069,False
9070,False
9071,False
9072,False
9073,False
9074,False
9075,False
9076,False
9077,False
9078,False
9079,False
9080,False
9081,False
9082,False
9083,False
9084,False
9085,False
9086,False
9087,False
9088,False
9089,False
9090,False
9091,False
9092,False
9093,False
9094,False
9095,False
9096,False
9097,False
9098,False
9099,False
9100,False
9101,False
9102,False
9103,False
9104,False
9105,False
9106,False
9107,False
9108,False
9109,False
9110,False
9111,False
9112,False
9113,False
9114,False
9115,False
9116,False
9117,False
9118,False
9119,False
9120,False
9121,False
9122,False
9123,False
9124,False
9125,False
9126,False
9127,False
9128,False
9129,False
9130,False
9131,False
9132,False
9133,False
9134,False
9135,False
9136,False
9137,False
9138,False
9139,False
9140,False
9141,False
9142,False
9143,False
9144,False
9145,False
9146,False
9147,False
9148,False
9149,False
9150,False
9151,False
9152,False
9153,False
9154,False
9155,False
9156,False
9157,False
9158,False
9159,False
9160,False
9161,False
9162,False
9163,False
9164,False
9165,False
9166,False
9167,False
9168,False
9169,False
9170,False
9171,False
